seed,adapt_regime,probe_id,input_overlap,hidden_overlap,collapse_step,collapsed
5120,A1,2,0.0013709794729948044,0.6452807188034058,5,1
5120,A1,3,-0.4899083971977234,0.5097976922988892,30,1
5120,A1,4,-0.8664434552192688,0.3662846088409424,301,0
5120,A1,5,-0.8768497109413147,0.3373109996318817,301,0
5120,A1,6,-0.9628548622131348,0.26971638202667236,301,0
5120,A1,9,0.18306368589401245,0.7128157019615173,5,1
5120,A1,10,-0.4899083971977234,0.5403879284858704,35,1
5120,A1,11,-0.9390366077423096,0.33026155829429626,301,0
5120,A1,12,-0.9628548622131348,0.2794194221496582,301,0
5120,A1,13,-0.8928852677345276,0.3214489221572876,301,0
5120,A1,15,0.9927443265914917,0.995427131652832,15,1
5120,A1,17,-0.4899083971977234,0.5514718294143677,35,1
5120,A1,18,-0.9628548622131348,0.2886909544467926,301,0
5120,A1,19,-0.5952627062797546,0.3877689838409424,301,0
5120,A1,20,-0.7376202940940857,0.3643034100532532,301,0
5120,A1,21,0.9999999403953552,1.0,20,1
5120,A1,22,0.9906612634658813,0.9947285056114197,25,1
5120,A1,23,0.975009024143219,0.9912829399108887,25,1
5120,A1,25,-0.6967535614967346,0.393340528011322,301,0
5120,A1,26,-0.6857346296310425,0.389583021402359,301,0
5120,A1,27,-0.5199795365333557,0.40131697058677673,301,0
5120,A1,28,0.8305479884147644,0.95306396484375,15,1
5120,A1,29,0.9139608144760132,0.9747015237808228,20,1
5120,A1,30,0.9628548622131348,0.9237743616104126,50,1
5120,A1,31,0.6440775990486145,0.7793482542037964,301,0
5120,A1,32,-0.27001968026161194,0.4592154324054718,301,0
5120,A1,33,-0.7526130676269531,0.3960133194923401,301,0
5120,A1,34,-0.8342227339744568,0.37940382957458496,301,0
5120,A1,35,0.9578596949577332,0.9681404829025269,35,1
5120,A1,36,0.9628548622131348,0.917944073677063,60,1
5120,A1,37,0.5696768164634705,0.7641111016273499,300,1
5120,A1,38,0.5650246143341064,0.7241591811180115,301,0
5120,A1,39,0.4058026075363159,0.6584486961364746,301,0
5120,A1,40,-0.27001968026161194,0.46150100231170654,301,0
5120,A1,41,-0.8015457987785339,0.4062246084213257,301,0
5120,A1,42,0.9628548622131348,0.905005693435669,60,1
5120,A1,43,0.6688261032104492,0.8036149740219116,301,0
5120,A1,44,0.43915823101997375,0.6932747960090637,301,0
5120,A1,45,0.5772758722305298,0.7197086811065674,301,0
5120,A1,46,0.5939323306083679,0.7102717757225037,301,0
5120,A1,47,0.2872368395328522,0.6137499809265137,301,0
5120,A1,48,-0.27001968026161194,0.46477460861206055,301,0
5120,A2,2,-0.07813413441181183,0.6174712181091309,5,1
5120,A2,3,-0.5576645135879517,0.4857015013694763,30,1
5120,A2,4,-0.9033938050270081,0.3540706932544708,301,0
5120,A2,5,-0.9122954607009888,0.33068186044692993,301,0
5120,A2,6,-0.9812739491462708,0.27381470799446106,301,0
5120,A2,9,0.10432685911655426,0.684771716594696,5,1
5120,A2,10,-0.5576645135879517,0.5183048248291016,35,1
5120,A2,11,-0.9633980989456177,0.3286078870296478,301,0
5120,A2,12,-0.9812739491462708,0.28452956676483154,301,0
5120,A2,13,-0.8542612195014954,0.33314844965934753,301,0
5120,A2,15,0.9800425171852112,0.9874573945999146,15,1
5120,A2,17,-0.5576645135879517,0.5304438471794128,35,1
5120,A2,18,-0.9812739491462708,0.2945909798145294,301,0
5120,A2,19,-0.5294971466064453,0.40526652336120605,301,0
5120,A2,20,-0.6816053986549377,0.3801936209201813,301,0
5120,A2,21,0.9968347549438477,0.9978556036949158,20,1
5120,A2,22,0.9766861200332642,0.9912419319152832,25,1
5120,A2,23,0.9542605876922607,0.9872093796730042,20,1
5120,A2,25,-0.6375213861465454,0.4126545190811157,301,0
5120,A2,26,-0.6256993412971497,0.4084409475326538,301,0
5120,A2,27,-0.4504257142543793,0.4203026592731476,301,0
5120,A2,28,0.7836412787437439,0.9409648776054382,15,1
5120,A2,29,0.8788062930107117,0.9680523872375488,20,1
5120,A2,30,0.9812739491462708,0.9447427988052368,50,1
5120,A2,31,0.7028540372848511,0.8061964511871338,80,1
5120,A2,32,-0.1926172375679016,0.4829659163951874,301,0
5120,A2,33,-0.6978824734687805,0.4157097637653351,301,0
5120,A2,34,-0.787743330001831,0.3977886736392975,301,0
5120,A2,35,0.93199223279953,0.9671614766120911,35,1
5120,A2,36,0.9812739491462708,0.9387661218643188,50,1
5120,A2,37,0.6332129240036011,0.791086733341217,100,1
5120,A2,38,0.6288302540779114,0.7514069676399231,301,0
5120,A2,39,0.47717878222465515,0.685297429561615,301,0
5120,A2,40,-0.1926172375679016,0.4853038191795349,301,0
5120,A2,41,-0.751472532749176,0.4261252284049988,301,0
5120,A2,42,0.9812739491462708,0.9258465766906738,60,1
5120,A2,43,0.7258115410804749,0.8299176692962646,301,0
5120,A2,44,0.5091925263404846,0.7203974723815918,301,0
5120,A2,45,0.640364944934845,0.7468418478965759,301,0
5120,A2,46,0.6560120582580566,0.7371930480003357,301,0
5120,A2,47,0.3624783158302307,0.640067994594574,301,0
5120,A2,48,-0.1926172375679016,0.48860445618629456,301,0
5120,A3,2,0.14615558087825775,0.6465218663215637,5,1
5120,A3,3,-0.35851314663887024,0.5012734532356262,30,1
5120,A3,4,-0.7850174307823181,0.3446211814880371,301,0
5120,A3,5,-0.7979943156242371,0.3157155215740204,301,0
5120,A3,6,-0.913608729839325,0.24622075259685516,301,0
5120,A3,9,0.3234866261482239,0.7191123366355896,5,1
5120,A3,10,-0.35851314663887024,0.5348434448242188,35,1
5120,A3,11,-0.8793557286262512,0.3106350004673004,301,0
5120,A3,12,-0.913608729839325,0.2583480477333069,301,0
5120,A3,13,-0.9486760497093201,0.30254751443862915,301,0
5120,A3,15,0.9996931552886963,0.9928609132766724,15,1
5120,A3,17,-0.35851314663887024,0.5473651885986328,35,1
5120,A3,18,-0.913608729839325,0.2700848877429962,301,0
5120,A3,19,-0.7053399085998535,0.37501615285873413,301,0
5120,A3,20,-0.8276172876358032,0.3505062460899353,301,0
5120,A3,21,0.9894610643386841,0.9952533841133118,20,1
5120,A3,22,0.9999634623527527,0.9999220371246338,20,1
5120,A3,23,0.9969028830528259,0.9990750551223755,20,1
5120,A3,25,-0.7932765483856201,0.3876490592956543,301,0
5120,A3,26,-0.7839000821113586,0.3818921446800232,301,0
5120,A3,27,-0.6381838917732239,0.3908979892730713,301,0
5120,A3,28,0.9024403691291809,0.9751879572868347,10,1
5120,A3,29,0.9630885720252991,0.9912204742431641,20,1
5120,A3,30,0.913608729839325,0.9231786131858826,50,1
5120,A3,31,0.5265241861343384,0.7829150557518005,80,1
5120,A3,32,-0.40659457445144653,0.4673948585987091,301,0
5120,A3,33,-0.8400261998176575,0.3929266929626465,301,0
5120,A3,34,-0.9052772521972656,0.3734128475189209,301,0
5120,A3,35,0.9893563985824585,0.9862388968467712,30,1
