seed,adapt_regime,adapt_x,adapt_y,adapt_allzero_rate,probe_id,probe_x,probe_y,input_overlap,hidden_overlap,initial_default_rate,initial_p0,routing_at_risk,init_success,routing_collapse_step,behavior_collapse_step,final_default_rate,final_p0,final_success
4120,T6,5.0,3.0,1.0,14,8.0,5.0,0.11607147753238678,0.7035682797431946,0.0,2.4694747935427586e-06,1,1.0,60,40,0.8333333333333334,0.8316009044647217,0.0
4120,T6,5.0,3.0,1.0,15,2.0,6.5,-0.7525418400764465,0.46121105551719666,0.0,2.678278008261259e-07,1,1.0,301,301,0.0,0.0007850329275242984,1.0
4120,T6,5.0,3.0,1.0,16,4.0,6.5,-0.7108178734779358,0.39942362904548645,0.0,9.01687769783166e-07,1,0.0,301,301,0.0,0.008504827506840229,1.0
4120,T6,5.0,3.0,1.0,17,6.0,6.5,-0.7256672382354736,0.41818130016326904,0.0,3.6127335789615245e-08,1,1.0,301,301,0.0,0.0004076403856743127,1.0
4120,T6,5.0,3.0,1.0,18,8.0,6.5,0.08735918998718262,0.6581783294677734,0.0,1.2966445694928552e-07,1,1.0,80,80,0.16666666666666666,0.3424951732158661,0.0
4120,T6,5.0,3.0,1.0,19,2.0,8.0,-0.8768677115440369,0.35363397002220154,0.0,9.476288503895702e-11,1,1.0,301,301,0.0,3.5113085772309205e-08,1.0
4120,T6,5.0,3.0,1.0,20,3.5,8.0,-0.9252625107765198,0.3623650074005127,0.0,1.2759296730280312e-08,1,0.0,301,301,0.0,7.888980326242745e-05,1.0
4120,T6,5.0,3.0,1.0,21,5.0,8.0,-0.6996464729309082,0.39514416456222534,0.0,4.47303420969547e-07,1,0.0,301,301,0.0,0.005700085777789354,0.0
4120,T6,5.0,3.0,1.0,22,6.5,8.0,-0.8420673608779907,0.3719940483570099,0.0,2.07335637547601e-09,1,0.0,301,301,0.0,1.7903465050039813e-05,1.0
4120,T6,5.0,3.0,1.0,23,8.0,8.0,-0.4807317554950714,0.4604707956314087,0.0,8.192737510626102e-08,1,1.0,301,301,0.0,0.00214355974458158,1.0
4120,T7,5.0,7.0,1.0,0,2.0,2.0,-0.9551650881767273,0.3884757459163666,1.0,0.9927182197570801,0,1.0,nan,301,1.0,1.0,1.0
4120,T7,5.0,7.0,1.0,1,3.0,2.0,-0.9125619530677795,0.3601863980293274,0.14,0.16141006350517273,1,0.0,20,301,1.0,0.9999988079071045,0.0
4120,T7,5.0,7.0,1.0,2,5.0,2.0,-0.5429896116256714,0.422319620847702,0.0,0.0026520169340074062,1,0.0,30,301,1.0,0.9999904632568359,0.0
4120,T7,5.0,7.0,1.0,3,7.0,2.0,-0.8274013996124268,0.3835050165653229,0.0625,0.06554020196199417,1,1.0,60,80,1.0,0.9992774724960327,0.0
4120,T7,5.0,7.0,1.0,4,8.0,2.0,-0.2960740327835083,0.43740957975387573,0.0,1.0469693556558468e-08,1,1.0,100,100,0.9,0.8099193572998047,0.0
4120,T7,5.0,7.0,1.0,5,2.0,3.5,-0.8802647590637207,0.46962788701057434,0.5555555555555556,0.5242245197296143,0,1.0,nan,30,1.0,1.0,0.0
4120,T7,5.0,7.0,1.0,6,4.0,3.5,-0.5710256099700928,0.42021116614341736,0.04,0.047426629811525345,1,0.0,30,301,1.0,0.9999905228614807,1.0
4120,T7,5.0,7.0,1.0,7,6.0,3.5,-0.5969433784484863,0.4296928942203522,0.0,8.972374780569226e-05,1,1.0,60,80,1.0,0.9992870092391968,0.0
4120,T7,5.0,7.0,1.0,8,8.0,3.5,0.4258587062358856,0.6559281945228577,0.0,2.1236841973859555e-07,1,1.0,80,30,1.0,0.9979913234710693,0.0
4120,T7,5.0,7.0,1.0,9,2.799999952316284,2.799999952316284,-0.9551650285720825,0.4067024290561676,1.0,0.9898666143417358,0,1.0,nan,301,1.0,1.0,1.0
4120,T7,5.0,7.0,1.0,10,4.599999904632568,4.599999904632568,-0.9551650881767273,0.4444049298763275,1.0,0.9745230674743652,0,1.0,nan,301,1.0,1.0,1.0
4120,T7,5.0,7.0,1.0,11,2.0,5.0,-0.4660477340221405,0.5877525806427002,0.0,0.00045615003909915686,1,0.0,40,301,1.0,0.9999929666519165,0.0
4120,T7,5.0,7.0,1.0,12,4.0,5.0,-0.4660477340221405,0.6242831945419312,0.0,1.1248290320509113e-05,1,1.0,40,80,1.0,0.9999983310699463,0.0
4120,T7,5.0,7.0,1.0,13,6.0,5.0,0.6230614185333252,0.7917413711547852,0.0,4.398035343911033e-06,1,1.0,30,30,1.0,0.9999960064888,0.0
4120,T7,5.0,7.0,1.0,14,8.0,5.0,0.6070903539657593,0.7555239200592041,0.0,2.4694747935427586e-06,1,1.0,60,30,1.0,0.999223530292511,0.0
4120,T7,5.0,7.0,1.0,15,2.0,6.5,0.0830899178981781,0.7420250177383423,0.0,2.678278008261259e-07,1,1.0,60,60,1.0,0.9996947646141052,0.0
4120,T7,5.0,7.0,1.0,16,4.0,6.5,0.9999350309371948,0.9955270886421204,0.0,9.01687769783166e-07,1,0.0,40,301,1.0,0.9999850988388062,0.0
4120,T7,5.0,7.0,1.0,17,6.0,6.5,0.9999505877494812,0.9924481511116028,0.0,3.6127335789615245e-08,1,1.0,40,40,1.0,1.0,0.0
4120,T7,5.0,7.0,1.0,18,8.0,6.5,0.6297698020935059,0.8139229416847229,0.0,1.2966445694928552e-07,1,1.0,60,30,1.0,0.9997908473014832,0.0
4120,T7,5.0,7.0,1.0,19,2.0,8.0,0.2960740327835083,0.7923269867897034,0.0,9.476288503895702e-11,1,1.0,100,80,0.7,0.7280335426330566,0.0
4120,T7,5.0,7.0,1.0,20,3.5,8.0,0.928791344165802,0.9487618803977966,0.0,1.2759296730280312e-08,1,0.0,60,301,1.0,0.9999980330467224,0.0
4120,T7,5.0,7.0,1.0,21,5.0,8.0,0.9996309876441956,0.9972203373908997,0.0,4.47303420969547e-07,1,0.0,40,301,1.0,1.0,0.0
4120,T7,5.0,7.0,1.0,22,6.5,8.0,0.9802576303482056,0.9897475242614746,0.0,2.07335637547601e-09,1,0.0,60,301,1.0,1.0,0.0
4120,T7,5.0,7.0,1.0,23,8.0,8.0,0.9551650881767273,0.9492612481117249,0.0,8.192737510626102e-08,1,1.0,40,40,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,0,2.0,2.0,-0.7071068286895752,0.5011895298957825,1.0,0.9875351190567017,0,1.0,nan,301,1.0,1.0,1.0
4121,T5,7.0,5.0,1.0,1,3.0,2.0,-0.04488610476255417,0.6492430567741394,0.16,0.3445093631744385,1,0.0,10,301,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,2,5.0,2.0,0.4899083971977234,0.7597613334655762,0.0,0.0004931733710691333,1,0.0,20,301,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,3,7.0,2.0,0.2995622158050537,0.7958802580833435,0.07142857142857142,0.0686439797282219,1,1.0,40,60,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,4,8.0,2.0,0.7071068286895752,0.8539223670959473,0.0,6.10738348783002e-09,1,1.0,80,60,1.0,0.9999997019767761,0.0
4121,T5,7.0,5.0,1.0,5,2.0,3.5,-0.8300486207008362,0.47431114315986633,0.5555555555555556,0.5481287240982056,0,1.0,nan,301,1.0,0.9999995827674866,1.0
4121,T5,7.0,5.0,1.0,6,4.0,3.5,0.47611096501350403,0.7583355903625488,0.06,0.05654831975698471,1,0.0,20,301,1.0,1.0,1.0
4121,T5,7.0,5.0,1.0,7,6.0,3.5,0.52410888671875,0.8128228783607483,0.0,4.48805303676636e-06,1,1.0,40,60,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,8,8.0,3.5,0.9989917874336243,0.9750531315803528,0.0,9.16653732474515e-07,1,1.0,60,40,1.0,0.9999997615814209,0.0
4121,T5,7.0,5.0,1.0,9,2.799999952316284,2.799999952316284,-0.7071067690849304,0.525567352771759,1.0,0.9823004603385925,0,1.0,nan,301,1.0,1.0,1.0
4121,T5,7.0,5.0,1.0,10,4.599999904632568,4.599999904632568,-0.7071068286895752,0.5620712041854858,1.0,0.966285765171051,0,1.0,nan,301,1.0,1.0,1.0
4121,T5,7.0,5.0,1.0,11,2.0,5.0,-1.0,0.40627485513687134,0.0,0.0010161860845983028,1,0.0,60,301,1.0,0.998943567276001,1.0
4121,T5,7.0,5.0,1.0,12,4.0,5.0,-1.0,0.46570920944213867,0.0,0.0001316429697908461,1,1.0,60,301,1.0,0.9983557462692261,1.0
4121,T5,7.0,5.0,1.0,13,6.0,5.0,1.0,0.9999998807907104,0.0,5.2303636039141566e-05,1,0.0,30,301,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,14,8.0,5.0,1.0,0.9999998807907104,0.0,5.2303636039141566e-05,1,0.0,30,301,1.0,1.0,0.0
4121,T5,7.0,5.0,1.0,15,2.0,6.5,-0.8359450101852417,0.4059174358844757,0.0,2.9448241889440396e-07,1,1.0,301,301,0.0,0.003430359298363328,1.0
4121,T5,7.0,5.0,1.0,16,4.0,6.5,0.47611096501350403,0.7114952206611633,0.0,2.2674546471534995e-06,1,0.0,100,301,0.88,0.7814906239509583,1.0
4121,T5,7.0,5.0,1.0,17,6.0,6.5,0.45723482966423035,0.7769080400466919,0.0,4.1945227735595836e-07,1,1.0,100,100,1.0,0.9573543071746826,0.0
4121,T5,7.0,5.0,1.0,18,8.0,6.5,0.9989917874336243,0.9696590304374695,0.0,4.5331151454774954e-07,1,1.0,80,40,1.0,0.9999771118164062,0.0
4121,T5,7.0,5.0,1.0,19,2.0,8.0,-0.7071068286895752,0.4254736006259918,0.0,1.3079572147578489e-11,1,1.0,301,301,0.0,1.7364041582368372e-07,1.0
4121,T5,7.0,5.0,1.0,20,3.5,8.0,0.10277695208787918,0.5743817687034607,0.0,2.7844009320432406e-09,1,0.0,301,301,0.0,0.0012799932155758142,0.0
4121,T5,7.0,5.0,1.0,21,5.0,8.0,0.4899083971977234,0.7217863202095032,0.0,1.1877983752128785e-06,1,0.0,100,301,0.94,0.7809601426124573,0.0
4121,T5,7.0,5.0,1.0,22,6.5,8.0,0.202600359916687,0.701669454574585,0.0,5.281981430016458e-08,1,0.0,150,301,0.88,0.6964225769042969,0.0
4121,T5,7.0,5.0,1.0,23,8.0,8.0,0.7071068286895752,0.8191484808921814,0.0,1.0624444257700816e-07,1,1.0,150,100,1.0,0.8656947016716003,0.0
4121,T6,5.0,3.0,1.0,0,2.0,2.0,0.13481412827968597,0.5949416756629944,1.0,0.9875351190567017,0,1.0,nan,301,1.0,1.0,1.0
4121,T6,5.0,3.0,1.0,1,3.0,2.0,0.7680066823959351,0.8758254051208496,0.16,0.3445093631744385,1,0.0,10,301,1.0,1.0,0.0
4121,T6,5.0,3.0,1.0,2,5.0,2.0,0.9904672503471375,0.990976095199585,0.0,0.0004931733710691333,1,0.0,20,301,1.0,1.0,0.0
4121,T6,5.0,3.0,1.0,3,7.0,2.0,0.9407575726509094,0.988829493522644,0.07142857142857142,0.0686439797282219,1,1.0,30,60,1.0,1.0,0.0
4121,T6,5.0,3.0,1.0,4,8.0,2.0,0.990871012210846,0.9689618945121765,0.0,6.10738348783002e-09,1,1.0,60,60,1.0,0.9999732971191406,0.0
4121,T6,5.0,3.0,1.0,5,2.0,3.5,-0.05853739753365517,0.5073137283325195,0.5555555555555556,0.5481287240982056,0,1.0,nan,301,1.0,1.0,1.0
4121,T6,5.0,3.0,1.0,6,4.0,3.5,0.9881739020347595,0.9881644248962402,0.06,0.05654831975698471,1,0.0,20,301,1.0,1.0,1.0
4121,T6,5.0,3.0,1.0,7,6.0,3.5,0.995152473449707,0.9942238330841064,0.0,4.48805303676636e-06,1,1.0,30,60,1.0,1.0,0.0
4121,T6,5.0,3.0,1.0,8,8.0,3.5,0.6404469013214111,0.8327876329421997,0.0,9.16653732474515e-07,1,1.0,100,80,0.9090909090909091,0.804150402545929,0.0
4121,T6,5.0,3.0,1.0,9,2.799999952316284,2.799999952316284,0.13481412827968597,0.5999667048454285,1.0,0.9823004603385925,0,1.0,nan,301,1.0,1.0,1.0
4121,T6,5.0,3.0,1.0,10,4.599999904632568,4.599999904632568,0.13481412827968597,0.6030378937721252,1.0,0.966285765171051,0,1.0,nan,301,1.0,1.0,1.0
4121,T6,5.0,3.0,1.0,11,2.0,5.0,-0.6053236126899719,0.3748122453689575,0.0,0.0010161860845983028,1,0.0,30,301,1.0,0.9999744892120361,1.0
4121,T6,5.0,3.0,1.0,12,4.0,5.0,-0.6053236126899719,0.4173213839530945,0.0,0.0001316429697908461,1,1.0,30,301,1.0,0.9999887347221375,1.0
4121,T6,5.0,3.0,1.0,13,6.0,5.0,0.6053236126899719,0.7890950441360474,0.0,5.2303636039141566e-05,1,0.0,40,301,1.0,0.9979382157325745,0.0
4121,T6,5.0,3.0,1.0,14,8.0,5.0,0.6053236126899719,0.7890950441360474,0.0,5.2303636039141566e-05,1,0.0,40,301,1.0,0.9979382157325745,0.0
4121,T6,5.0,3.0,1.0,15,2.0,6.5,-0.9428613185882568,0.31950637698173523,0.0,2.9448241889440396e-07,1,1.0,301,301,0.16666666666666666,0.18355689942836761,1.0
4121,T6,5.0,3.0,1.0,16,4.0,6.5,-0.4117714464664459,0.31859707832336426,0.0,2.2674546471534995e-06,1,0.0,301,301,0.0,0.0046865856274962425,1.0
4121,T6,5.0,3.0,1.0,17,6.0,6.5,-0.431126207113266,0.36456093192100525,0.0,4.1945227735595836e-07,1,1.0,301,301,0.0,0.0016091627767309546,1.0
4121,T6,5.0,3.0,1.0,18,8.0,6.5,0.5689796209335327,0.6873109936714172,0.0,4.5331151454774954e-07,1,1.0,301,60,0.36363636363636365,0.40289542078971863,0.0
4121,T6,5.0,3.0,1.0,19,2.0,8.0,-0.990871012210846,0.2991197109222412,0.0,1.3079572147578489e-11,1,1.0,301,301,0.0,1.2340656212472823e-06,1.0
4121,T6,5.0,3.0,1.0,20,3.5,8.0,-0.7295510768890381,0.2887548506259918,0.0,2.7844009320432406e-09,1,0.0,301,301,0.0,1.3729650163440965e-06,1.0
4121,T6,5.0,3.0,1.0,21,5.0,8.0,-0.39736106991767883,0.31855377554893494,0.0,1.1877983752128785e-06,1,0.0,301,301,0.0,0.002710686530917883,1.0
4121,T6,5.0,3.0,1.0,22,6.5,8.0,-0.6568333506584167,0.34149420261383057,0.0,5.281981430016458e-08,1,0.0,301,301,0.0,0.0001873700093710795,1.0
4121,T6,5.0,3.0,1.0,23,8.0,8.0,-0.13481412827968597,0.37082695960998535,0.0,1.0624444257700816e-07,1,1.0,301,301,0.0,0.0008370284922420979,1.0
4121,T7,5.0,7.0,1.0,0,2.0,2.0,-0.9788428544998169,0.5243464708328247,1.0,0.9875351190567017,0,1.0,nan,301,1.0,1.0,1.0
4121,T7,5.0,7.0,1.0,1,3.0,2.0,-0.8605601787567139,0.38554292917251587,0.16,0.3445093631744385,1,0.0,10,301,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,2,5.0,2.0,-0.461320161819458,0.3356722891330719,0.0,0.0004931733710691333,1,0.0,60,301,1.0,0.9999831318855286,0.0
4121,T7,5.0,7.0,1.0,3,7.0,2.0,-0.6344010829925537,0.3613024353981018,0.07142857142857142,0.0686439797282219,1,1.0,80,300,1.0,0.9988400340080261,0.0
4121,T7,5.0,7.0,1.0,4,8.0,2.0,-0.20461374521255493,0.38877373933792114,0.0,6.10738348783002e-09,1,1.0,200,300,0.5,0.5002323389053345,0.0
4121,T7,5.0,7.0,1.0,5,2.0,3.5,-0.9211131930351257,0.608004629611969,0.5555555555555556,0.5481287240982056,0,1.0,nan,100,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,6,4.0,3.5,-0.47524315118789673,0.3472155034542084,0.06,0.05654831975698471,1,0.0,60,301,1.0,0.999982476234436,1.0
4121,T7,5.0,7.0,1.0,7,6.0,3.5,-0.42575743794441223,0.35538285970687866,0.0,4.48805303676636e-06,1,1.0,80,200,1.0,0.9946439862251282,0.0
4121,T7,5.0,7.0,1.0,8,8.0,3.5,0.509343147277832,0.647395133972168,0.0,9.16653732474515e-07,1,1.0,150,60,1.0,0.9523139595985413,0.0
4121,T7,5.0,7.0,1.0,9,2.799999952316284,2.799999952316284,-0.9788427948951721,0.5547172427177429,1.0,0.9823004603385925,0,1.0,nan,301,1.0,1.0,1.0
4121,T7,5.0,7.0,1.0,10,4.599999904632568,4.599999904632568,-0.9788428544998169,0.6010334491729736,1.0,0.966285765171051,0,1.0,nan,301,1.0,1.0,1.0
4121,T7,5.0,7.0,1.0,11,2.0,5.0,-0.5474626421928406,0.6680439710617065,0.0,0.0010161860845983028,1,0.0,30,301,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,12,4.0,5.0,-0.5474626421928406,0.7048407196998596,0.0,0.0001316429697908461,1,1.0,30,150,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,13,6.0,5.0,0.5474626421928406,0.7548478841781616,0.0,5.2303636039141566e-05,1,0.0,80,301,1.0,0.9998821020126343,0.0
4121,T7,5.0,7.0,1.0,14,8.0,5.0,0.5474626421928406,0.7548478841781616,0.0,5.2303636039141566e-05,1,0.0,80,301,1.0,0.9998821020126343,0.0
4121,T7,5.0,7.0,1.0,15,2.0,6.5,0.0016148132272064686,0.7217046022415161,0.0,2.9448241889440396e-07,1,1.0,80,150,1.0,0.9997699856758118,0.0
4121,T7,5.0,7.0,1.0,16,4.0,6.5,0.9965490698814392,0.9902163743972778,0.0,2.2674546471534995e-06,1,0.0,60,301,1.0,0.9999947547912598,0.0
4121,T7,5.0,7.0,1.0,17,6.0,6.5,0.9945505261421204,0.9918987154960632,0.0,4.1945227735595836e-07,1,1.0,60,60,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,18,8.0,6.5,0.5844781398773193,0.7933104038238525,0.0,4.5331151454774954e-07,1,1.0,60,60,1.0,0.9998148083686829,0.0
4121,T7,5.0,7.0,1.0,19,2.0,8.0,0.20461374521255493,0.7537176012992859,0.0,1.3079572147578489e-11,1,1.0,200,150,0.7,0.7404495477676392,0.0
4121,T7,5.0,7.0,1.0,20,3.5,8.0,0.8886651396751404,0.9161098599433899,0.0,2.7844009320432406e-09,1,0.0,100,301,1.0,0.9999931454658508,0.0
4121,T7,5.0,7.0,1.0,21,5.0,8.0,0.9977332353591919,0.9933328032493591,0.0,1.1877983752128785e-06,1,0.0,60,301,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,22,6.5,8.0,0.9303916692733765,0.9737069010734558,0.0,5.281981430016458e-08,1,0.0,60,301,1.0,1.0,0.0
4121,T7,5.0,7.0,1.0,23,8.0,8.0,0.9788428544998169,0.9524895548820496,0.0,1.0624444257700816e-07,1,1.0,80,60,1.0,1.0,0.0
4122,T5,7.0,5.0,1.0,0,2.0,2.0,-0.7071068286895752,0.6326890587806702,1.0,0.9953542947769165,0,1.0,nan,301,1.0,1.0,1.0
4122,T5,7.0,5.0,1.0,1,3.0,2.0,-0.21885791420936584,0.7026323080062866,0.9,0.8596681356430054,0,1.0,nan,30,1.0,1.0,0.0
4122,T5,7.0,5.0,1.0,2,5.0,2.0,0.4899083971977234,0.8545651435852051,0.0,0.0005172986420802772,1,0.0,20,301,1.0,1.0,0.0
4122,T5,7.0,5.0,1.0,3,7.0,2.0,0.3053337633609772,0.8133161067962646,0.1,0.05096891522407532,1,1.0,40,60,1.0,0.9999998807907104,0.0
